id;Atendido pela produção?;CFOP do item de pedido;Classificação da grade do item;Cliente;CNPJ do cliente;CNPJ/CPF do cliente do pedido;Código da empresa;Código da proposta;Código do cliente do pedido;Código do produto;Código do produto no cliente;Código secundário do produto;Condição de pagamento do pedido;Contato;Data de emissão;Data de entrega;Data do início do relacionamento com a pessoa;Descrição do produto;Empresa;Família de produto do item de pedido de venda;Grupo de produto do item de pedido de venda;Id do item de pedido;Id do pedido;Item do pedido de compra do cliente de item do pedido de venda;Item do pedido de venda;Modalidade de transporte do pedido de venda;Município do cliente;Nome da transportadora do pedido de venda;Observações do pedido de venda;Pedido compra do cliente do item de pedido de venda;Pedido de venda;Preço unitário;Qtde antedida pela produção;Qtde atendida;Qtde devolvida;Qtde pedida;Qtde produzida;Razão social do cliente;Representante do pedido de venda;Saldo;Saldo pronto para faturar;Status;Telefone do cliente;Tipo de movimentação do item de pedido;Tipo de movimentação do pedido;Tipo de pedido;Tipo de produto do item de pedido de venda;UF do cliente;Unidade de medida;Valor de Outras despesas acessórias do item de pedido;Valor do COFINS do item de pedido;Valor do Frete do item de pedido;Valor do ICMS Desonerado do item de pedido;Valor do ICMS do item de pedido;Valor do ICMS ST do item de pedido;Valor do IPI do item de pedido;Valor do PIS do item de pedido;Valor do Seguro do item de pedido;Valor total do item do pedido do item de pedido;Valor total do produto com desconto do item de pedido;Valor total do produto do item de pedido;Vendedor
82;false;6101;;CCM;12.288.046/0001-37;12.288.046/0001-37;1;76;151;A161PL32;;;;Erica Miranda;29/11/2018 00:00;30/11/2018 18:17;14/09/2018 00:00;25,12 X 1,78 FKM NERO BLACK 70 +-5 BATCH NºA17/1187/003;Applic Hot Melt Aplications;;ORING;82;59;;1;0) Contratação do Frete por conta do Remetente (CIF);Uberaba;;"a) Prazo de entrega: passará a vigorar após o pedido de compra recebido.
b) Deverá constar no pedido de compra o número da proposta comercial.
c) Frete: Posto Applic - Mogi das Cruzes (FOB)
d) Garantia: 120 dias
e) Não destacamos os impostos por estarmos enquadrados no simples nacional";;PV00062;9,12;0;100;0;100;0;CCM INDUSTRIA E COMERCIO DE PRODUTOS DESCARTAVEIS S.A.;;0;0;Atendido totalmente;55 (34) 3326--5800;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Produto acabado;MG;PEÇA;0;;0;0;;0;0;;0;848,16;848,16;912;FRANCO
81;false;6101;;ACTIVE SENADOR CANEDO;22.010.816/0001-39;22.010.816/0001-39;1;75;134;A175PL45;;1067905;;CLAUDIO DIAS;29/11/2018 00:00;30/11/2018 17:26;10/09/2018 00:00;CONJUNTO ORING E CONEXÃO VÁLVULA UA MACHO;Applic Hot Melt Aplications;;STANDARD PARTS;81;58;;2;0) Contratação do Frete por conta do Remetente (CIF);Senador Canedo;;"a) Prazo de entrega: passará a vigorar após o pedido de compra recebido.
b) Deverá constar no pedido de compra o número da proposta comercial.
c) Frete: Posto Applic - Mogi das Cruzes (FOB)
d) Garantia: 120 dias
e) Não destacamos os impostos por estarmos enquadrados no simples nacional";;PV00061;62,2;0;4;0;4;0;ACTIVE INDUSTRIA DE COSMETICOS S.A.;;0;0;Atendido totalmente;3878-8448 / (62) 3878-8175;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Produto acabado;GO;PEÇA;0;0;0;0;;0;0;0;0;248,8;248,8;248,8;FRANCO
80;false;6101;;ACTIVE SENADOR CANEDO;22.010.816/0001-39;22.010.816/0001-39;1;75;134;A1077PL45;;;;CLAUDIO DIAS;29/11/2018 00:00;30/11/2018 17:26;10/09/2018 00:00;MÓDULO SPEED COAT2 - SEM VALVULA-NORGREN;Applic Hot Melt Aplications;;MÓDULO SPEED COAT;80;58;;1;0) Contratação do Frete por conta do Remetente (CIF);Senador Canedo;;"a) Prazo de entrega: passará a vigorar após o pedido de compra recebido.
b) Deverá constar no pedido de compra o número da proposta comercial.
c) Frete: Posto Applic - Mogi das Cruzes (FOB)
d) Garantia: 120 dias
e) Não destacamos os impostos por estarmos enquadrados no simples nacional";;PV00061;5.500;0;1;0;1;0;ACTIVE INDUSTRIA DE COSMETICOS S.A.;;0;0;Atendido totalmente;3878-8448 / (62) 3878-8175;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Produto industrializado;GO;PEÇA;0;0;70;0;;0;0;0;0;5.570;5.500;5.500;FRANCO
79;false;6101;;ACTIVE SENADOR CANEDO;22.010.816/0001-39;22.010.816/0001-39;1;73;134;A4166PL45;;;30 DDL;CLAUDIO DIAS;29/11/2018 00:00;29/12/2018 12:11;10/09/2018 00:00;MÓDULO SPEED COAT2 - SEM VALVULA-FESTO;Applic Hot Melt Aplications;;MÓDULO SPEED COAT;79;57;;1;0) Contratação do Frete por conta do Remetente (CIF);Senador Canedo;;;;PV00060;6.198,30;0;3;0;3;0;ACTIVE INDUSTRIA DE COSMETICOS S.A.;;0;0;Atendido totalmente;3878-8448 / (62) 3878-8175;Venda de produção do estabelecimento;Venda de produção do estabelecimento;;Produto industrializado;GO;PEÇA;0;0;0;0;;0;0;0;0;18.594,90;18.594,90;18.594,90;FRANCO
78;false;5101;;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;02.290.277/0019-50;02.290.277/0019-50;1;71;124;A200PL32;;7173115;75 DDL;Camila;28/11/2018 00:00;28/12/2018 14:17;02/08/2018 00:00;KIT REPARO SC2 COMPLETO;Applic Hot Melt Aplications;;KIT REPARO;78;56;;1;0) Contratação do Frete por conta do Remetente (CIF);Suzano;;;;PV00059;2.080,50;0;15;0;15;0;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;0;0;Atendido totalmente;55 (11) 3117--5555;Venda de produção do estabelecimento;Venda de produção do estabelecimento;;Produto acabado;SP;PEÇA;0;0;0;0;;0;0;0;0;31.207,50;31.207,50;31.207,50;
77;true;5101;;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;02.290.277/0019-50;02.290.277/0019-50;1;70;124;A1318PL28;;;75 DDL;Camila;28/11/2018 00:00;28/12/2018 14:12;02/08/2018 00:00;CORPO MODULO SC2;Applic Hot Melt Aplications;;MÓDULO SPEED COAT;77;55;;1;0) Contratação do Frete por conta do Remetente (CIF);Suzano;;CODIGO SAP 46047118;;PV00058;1.314,01;2;2;0;2;2;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;0;0;Atendido parcialmente;55 (11) 3117--5555;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Produto acabado;SP;PEÇA;0;0;0;0;;0;0;0;0;2.628,02;2.628,02;2.628,02;
76;true;5101;;MARDAM INDUSTRIA;03.713.939/0001-91;03.713.939/0001-91;1;56;8;A643PL32;;7143146;30 / 60 DDL;Fablo Lopes;26/11/2018 00:00;26/12/2018 17:32;28/03/2018 00:00;KIT REPARO TRUE COAT SELOS;Applic Hot Melt Aplications;;KIT REPARO;76;54;;1;0) Contratação do Frete por conta do Remetente (CIF);Poá;;;;PV00057;595;2;2;0;2;2;MARDAM INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;0;0;Atendido totalmente;2148-2518 / (11) 2148-2500;Venda de produção do estabelecimento;Venda de produção do estabelecimento;;Produto industrializado;SP;PEÇA;0;;0;0;;0;0;;0;1.094;1.094;1.190;FRANCO
75;false;6101;;ACTIVE SENADOR CANEDO;22.010.816/0001-39;22.010.816/0001-39;1;66;134;A204PL32;;;;CLAUDIO DIAS;26/11/2018 00:00;26/12/2018 16:33;10/09/2018 00:00;TELA DO BAYONETA MAIOR;Applic Hot Melt Aplications;;FILTROS;75;53;;1;0) Contratação do Frete por conta do Remetente (CIF);Senador Canedo;;"Código de Rastreio: DY519096772BR
";;PV00056;863,3;0;3;0;3;0;ACTIVE INDUSTRIA DE COSMETICOS S.A.;;0;0;Atendido totalmente;3878-8448 / (62) 3878-8175;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Produto comercializado;GO;UNIDADE;0;0;0;0;;0;0;0;0;2.589,90;2.589,90;2.589,90;FRANCO
74;false;6101;;ACTIVE SENADOR CANEDO;22.010.816/0001-39;22.010.816/0001-39;1;65;134;A200PL32;;7173115;30 DDL;CLAUDIO DIAS;26/11/2018 00:00;26/12/2018 11:26;10/09/2018 00:00;KIT REPARO SC2 COMPLETO;Applic Hot Melt Aplications;;KIT REPARO;74;52;;1;0) Contratação do Frete por conta do Remetente (CIF);Senador Canedo;;Código de Rastreio :DY519096772BR;;PV00055;1.762,36;0;1;0;1;0;ACTIVE INDUSTRIA DE COSMETICOS S.A.;;0;0;Atendido totalmente;3878-8448 / (62) 3878-8175;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Produto acabado;GO;PEÇA;0;0;0;0;;0;0;0;0;1.762,36;1.762,36;1.762,36;FRANCO
73;false;5101;;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;02.290.277/0019-50;02.290.277/0019-50;1;64;124;A211PL32;;;75 DDL;Rafael;26/11/2018 00:00;26/12/2018 10:02;02/08/2018 00:00;ORING 28X2 VT75;Applic Hot Melt Aplications;;ORING;73;51;;1;0) Contratação do Frete por conta do Remetente (CIF);Suzano;;;;PV00054;14,9;0;80;0;80;0;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;0;0;Atendido totalmente;55 (11) 3117--5555;Venda de produção do estabelecimento;Venda de produção do estabelecimento;;Materia prima;SP;PEÇA;0;0;0;0;;0;0;0;0;1.192;1.192;1.192;
72;false;6101;;KC CAMAÇARI;02.290.277/0025-07;02.290.277/0025-07;1;63;142;A4033PL45;;;75 DDL;Jackson;23/11/2018 00:00;23/12/2018 15:11;14/09/2018 00:00;APLICADOR SPEED COAT 70 MM;Applic Hot Melt Aplications;;APLICADOR SPEED COAT;72;50;;1;1) Contratação do Frete por conta do Destinatário (FOB);Camaçari;BBM KC CAMAÇARI;"Pedido de Compra : 4503454473
Condição de Pagamento: 75DDL 
Vencimento: 02/02/19 
Valor R$ 39.267,62 
Dados Bancários: Banco Itau Agencia: 0142 C/C 05084-8";;PV00053;19.633,81;0;2;0;2;0;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;0;0;Atendido totalmente;3475-2171 / (11) 3475-2113;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Subproduto;BA;PEÇA;0;0;0;0;;0;0;0;0;39.267,62;39.267,62;39.267,62;
71;false;6101;;ACTIVE SENADOR CANEDO;22.010.816/0001-39;22.010.816/0001-39;1;62;134;A200PL32;;7173115;30 DDL;CLAUDIO DIAS;23/11/2018 00:00;23/12/2018 14:35;10/09/2018 00:00;KIT REPARO SC2 COMPLETO;Applic Hot Melt Aplications;;KIT REPARO;71;49;;1;0) Contratação do Frete por conta do Remetente (CIF);Senador Canedo;;Código de Rastreio :DY519096772BR;;PV00052;1.762,36;0;2;0;2;0;ACTIVE INDUSTRIA DE COSMETICOS S.A.;;0;0;Atendido totalmente;3878-8448 / (62) 3878-8175;Venda de produção do estabelecimento;Venda de produção do estabelecimento;;Produto acabado;GO;PEÇA;0;0;0;0;;0;0;0;0;3.524,72;3.524,72;3.524,72;FRANCO
70;false;6101;;KC CAMAÇARI;02.290.277/0025-07;02.290.277/0025-07;1;61;142;A4033PL45;;;75 DDL;Jackson;23/11/2018 00:00;23/12/2018 09:06;14/09/2018 00:00;APLICADOR SPEED COAT 70 MM;Applic Hot Melt Aplications;;APLICADOR SPEED COAT;70;48;;1;1) Contratação do Frete por conta do Destinatário (FOB);Camaçari;BBM KC CAMAÇARI;"Pedido de Compra : 4503454473
Condição de Pagamento: 75DDL 
Vencimento: 02/02/19 
Valor R$ 39.267,62 
Dados Bancários: Banco Itau Agencia: 0142 C/C 05084-8";;PV00051;19.633,81;0;2;0;2;0;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;0;0;Atendido totalmente;3475-2171 / (11) 3475-2113;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Subproduto;BA;PEÇA;0;;0;0;;0;0;;0;39.267,62;39.267,62;39.267,62;
69;true;;;ASA INDUSTRIA E COMERCIO LTDA;01.551.272/0001-42;01.551.272/0001-42;1;58;127;SERV.034;;;;RENAN;21/11/2018 00:00;04/02/2019 11:13;01/10/2017 00:00;UPGRADE ELETRÔNICO DO COLEIRO 6000;Applic Hot Melt Aplications;;RETROFIT DE COLEIRO;69;47;;1;0) Contratação do Frete por conta do Remetente (CIF);Recife;TRANSWINTER;"Reforma do Sistema Hidráulico;
- Desmontagem total do Sistema;
- Avaliação de partes mecânicas e elétricas;
- Descarbonização de Manifoldes, filtros, válvulas e etc.;
- Retífica de bombas hidráulicas;
- Reteflonagem de Hoper, Grelha e Reservatório;
- Limpeza de Gabinete Elétrico e reposicionamento de componentes
eletro-eletrônicos;
- Limpeza e recomposição do chassi de montagem;
- Re-pintura total, na cor original ou a definir pelo cliente;
- Remontagem e testes finais;
Revisão do Housing da bomba (mancal)
- Rolamentos e retentores
Revisão das válvulas de segurança
Substituição de comandos elétricos e IHM;
- Desmontagem total do Gabinete Elétrico;
- Avaliação de partes elétricas (reles, bornes e conectores);
- Remoção de partes específicas Nordson (sem comercialização);
- Instalação de Console Superior para IHM;
- Instalação dos componentes:
- 01 IHM TOUCH SCREEN;
- 04 Módulos auxiliares de aquecimento (08 canais elétricos);
- 02 Inversores de Frequência;
- PLC COM CANAIS ANALOGICOS;
- COMPONENTES ELETRONICOS DE MONTAGEM;
- Pintura do Gabinete Elétrico e reposicionamento de componentes
eletro-eletrônicos;
- Remontagem e testes finais;
Obs. Acompanha atualização do diagrama elétrico.";;PV00050;62.500;2;0;0;2;0;ASA INDUSTRIA E COMERCIO LTDA;;2;0;Liberado;;Venda de Serviço;Venda de Serviço;SEPARAÇÃO;Serviço;PE;UNIDADE;0;;0;0;;0;0;;0;125.000;125.000;125.000;FRANCO
68;false;6101;;ACTIVE SENADOR CANEDO;22.010.816/0001-39;22.010.816/0001-39;1;53;134;A1077PL45;;;;CLAUDIO DIAS;20/11/2018 00:00;15/12/2018 16:14;10/09/2018 00:00;MÓDULO SPEED COAT2 - SEM VALVULA-NORGREN;Applic Hot Melt Aplications;;MÓDULO SPEED COAT;68;46;;6;0) Contratação do Frete por conta do Remetente (CIF);Senador Canedo;;"Código de Rastreio: DY519096772BR ( material parcial Oring ) OBS: ITEM 4 FOI ATENDIDO NF 1907
Codigo Rastreio: DY195966859BR NF 2003
";;PV00049;6.198,30;0;0;0;1;0;ACTIVE INDUSTRIA DE COSMETICOS S.A.;;0;0;Atendido com corte;3878-8448 / (62) 3878-8175;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Produto industrializado;GO;PEÇA;0;;0;0;;0;0;;0;6.198,30;6.198,30;6.198,30;FRANCO
67;true;6101;;ACTIVE SENADOR CANEDO;22.010.816/0001-39;22.010.816/0001-39;1;53;134;A2493PL45;;120382;;CLAUDIO DIAS;20/11/2018 00:00;15/12/2018 16:14;10/09/2018 00:00;KIT DE REPARO DO MODULO DYNATEC;Applic Hot Melt Aplications;;KIT REPARO;67;46;;5;0) Contratação do Frete por conta do Remetente (CIF);Senador Canedo;;"Código de Rastreio: DY519096772BR ( material parcial Oring ) OBS: ITEM 4 FOI ATENDIDO NF 1907
Codigo Rastreio: DY195966859BR NF 2003
";;PV00049;1.950;1;0;0;1;0;ACTIVE INDUSTRIA DE COSMETICOS S.A.;;1;0;Liberado;3878-8448 / (62) 3878-8175;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Produto comercializado;GO;UNIDADE;0;;0;0;;0;0;;0;1.950;1.950;1.950;FRANCO
66;false;6101;;ACTIVE SENADOR CANEDO;22.010.816/0001-39;22.010.816/0001-39;1;53;134;A200PL32;;7173115;;CLAUDIO DIAS;20/11/2018 00:00;15/12/2018 16:14;10/09/2018 00:00;KIT REPARO SC2 COMPLETO;Applic Hot Melt Aplications;;KIT REPARO;66;46;;4;0) Contratação do Frete por conta do Remetente (CIF);Senador Canedo;;"Código de Rastreio: DY519096772BR ( material parcial Oring ) OBS: ITEM 4 FOI ATENDIDO NF 1907
Codigo Rastreio: DY195966859BR NF 2003
";;PV00049;1.767,36;0;0;0;1;0;ACTIVE INDUSTRIA DE COSMETICOS S.A.;;0;0;Atendido com corte;3878-8448 / (62) 3878-8175;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Produto acabado;GO;PEÇA;0;;0;0;;0;0;;0;1.767,36;1.767,36;1.767,36;FRANCO
65;false;6101;;ACTIVE SENADOR CANEDO;22.010.816/0001-39;22.010.816/0001-39;1;53;134;A162PL32;;;;CLAUDIO DIAS;20/11/2018 00:00;15/12/2018 16:14;10/09/2018 00:00;ORING 31X1 VT75;Applic Hot Melt Aplications;;ORING;65;46;;3;0) Contratação do Frete por conta do Remetente (CIF);Senador Canedo;;"Código de Rastreio: DY519096772BR ( material parcial Oring ) OBS: ITEM 4 FOI ATENDIDO NF 1907
Codigo Rastreio: DY195966859BR NF 2003
";;PV00049;10,22;0;50;0;50;0;ACTIVE INDUSTRIA DE COSMETICOS S.A.;;0;0;Atendido totalmente;3878-8448 / (62) 3878-8175;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Materia prima;GO;PEÇA;0;;0;0;;0;0;;0;511;511;511;FRANCO
64;false;6101;;ACTIVE SENADOR CANEDO;22.010.816/0001-39;22.010.816/0001-39;1;53;134;A161PL32;;;;CLAUDIO DIAS;20/11/2018 00:00;15/12/2018 16:14;10/09/2018 00:00;25,12 X 1,78 FKM NERO BLACK 70 +-5 BATCH NºA17/1187/003;Applic Hot Melt Aplications;;ORING;64;46;;2;0) Contratação do Frete por conta do Remetente (CIF);Senador Canedo;;"Código de Rastreio: DY519096772BR ( material parcial Oring ) OBS: ITEM 4 FOI ATENDIDO NF 1907
Codigo Rastreio: DY195966859BR NF 2003
";;PV00049;10,76;0;10;0;10;0;ACTIVE INDUSTRIA DE COSMETICOS S.A.;;0;0;Atendido totalmente;3878-8448 / (62) 3878-8175;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Produto acabado;GO;PEÇA;0;;0;0;;0;0;;0;107,6;107,6;107,6;FRANCO
63;true;6101;;ACTIVE SENADOR CANEDO;22.010.816/0001-39;22.010.816/0001-39;1;53;134;A4270PL45;;814010;;CLAUDIO DIAS;20/11/2018 00:00;15/12/2018 16:14;10/09/2018 00:00;FILTRO 150 MALHA PN 814010;Applic Hot Melt Aplications;;FILTROS;63;46;;1;0) Contratação do Frete por conta do Remetente (CIF);Senador Canedo;;"Código de Rastreio: DY519096772BR ( material parcial Oring ) OBS: ITEM 4 FOI ATENDIDO NF 1907
Codigo Rastreio: DY195966859BR NF 2003
";;PV00049;299,46;10;10;0;10;10;ACTIVE INDUSTRIA DE COSMETICOS S.A.;;0;0;Atendido totalmente;3878-8448 / (62) 3878-8175;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Produto acabado;GO;PEÇA;0;;0;0;;0;0;;0;2.994,60;2.994,60;2.994,60;FRANCO
62;true;5101;;MARDAM INDUSTRIA;03.713.939/0001-91;03.713.939/0001-91;1;41;8;A199PL32;;;;Fablo Lopes;20/11/2018 00:00;25/11/2018 06:42;28/03/2018 00:00;KIT REPARO UM 22/25/50;Applic Hot Melt Aplications;;MÓDULO UM;62;45;;1;0) Contratação do Frete por conta do Remetente (CIF);Poá;;"a) Prazo de entrega: passará a vigorar após o pedido de compra recebido.
b) Deverá constar no pedido de compra o número da proposta comercial.
c) Frete: Posto Applic &ndash; Mogi das Cruzes (FOB)
d) Garantia: 120 dias
e) Não destacamos os impostos por estarmos enquadrados no simples nacional
d) Condição de pagamento 30/45/60";;PV00048;472;0;10;0;20;0;MARDAM INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;0;0;Atendido com corte;2148-2518 / (11) 2148-2500;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Produto industrializado;SP;PEÇA;0;;0;0;;0;0;;0;9.440;9.440;9.440;FRANCO
61;true;5101;;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;02.290.277/0019-50;02.290.277/0019-50;1;55;124;A342PL45;;;75 DDL;Camila;19/11/2018 00:00;19/12/2018 11:14;02/08/2018 00:00;BICO G15/G16 200-150MM;Applic Hot Melt Aplications;;BICO SLOT;61;44;;1;0) Contratação do Frete por conta do Remetente (CIF);Suzano;;;;PV00047;4.320;4;4;0;4;4;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;0;0;Atendido totalmente;55 (11) 3117--5555;Venda de produção do estabelecimento;Venda de produção do estabelecimento;;Produto acabado;SP;PEÇA;0;0;0;0;;0;0;0;0;17.280;17.280;17.280;
60;true;5933;;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;02.290.277/0019-50;02.290.277/0019-50;1;54;124;S028;;;;;14/11/2018 00:00;29/11/2018 14:51;02/08/2018 00:00;SERVIÇO DE REFORMA DE MANGUEIRAS;Applic Hot Melt Aplications;;REFORMA DE MANGUEIRAS;60;43;;2;0) Contratação do Frete por conta do Remetente (CIF);Suzano;;;;PV00046;880;4;0;0;1;4;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;1;4;Liberado;55 (11) 3117--5555;Venda de Serviço;Venda de Serviço;SEPARAÇÃO;Produto comercializado;SP;UNIDADE;0;;0;0;;0;0;;0;880;880;880;
59;true;5933;;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;02.290.277/0019-50;02.290.277/0019-50;1;54;124;S028;;;;;14/11/2018 00:00;29/11/2018 14:51;02/08/2018 00:00;SERVIÇO DE REFORMA DE MANGUEIRAS;Applic Hot Melt Aplications;;REFORMA DE MANGUEIRAS;59;43;;1;0) Contratação do Frete por conta do Remetente (CIF);Suzano;;;;PV00046;1.430;2;0;0;2;2;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;2;2;Liberado;55 (11) 3117--5555;Venda de Serviço;Venda de Serviço;SEPARAÇÃO;Produto comercializado;SP;UNIDADE;0;;0;0;;0;0;;0;2.860;2.860;2.860;
58;true;5933;;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;02.290.277/0019-50;02.290.277/0019-50;1;50;124;SERV.2000;;;;Camila;14/11/2018 00:00;14/12/2018 10:45;02/08/2018 00:00;MANUTENCAO EM EQUIPAMENTOS ESPECIAIS;Applic Hot Melt Aplications;;STANDARD PARTS;58;42;;2;0) Contratação do Frete por conta do Remetente (CIF);Suzano;;;;PV00045;3.220;1;0;0;1;1;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;1;1;Liberado;55 (11) 3117--5555;Venda de Serviço;Venda de Serviço;SEPARAÇÃO;Serviço;SP;UNIDADE;0;0;0;0;;0;0;0;0;3.220;3.220;3.220;
57;true;5933;;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;02.290.277/0019-50;02.290.277/0019-50;1;50;124;S028;;;;Camila;14/11/2018 00:00;14/12/2018 10:45;02/08/2018 00:00;SERVIÇO DE REFORMA DE MANGUEIRAS;Applic Hot Melt Aplications;;REFORMA DE MANGUEIRAS;57;42;;1;0) Contratação do Frete por conta do Remetente (CIF);Suzano;;;;PV00045;730;4;0;0;4;4;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;4;4;Liberado;55 (11) 3117--5555;Venda de Serviço;Venda de Serviço;SEPARAÇÃO;Produto comercializado;SP;UNIDADE;0;0;0;0;;0;0;0;0;2.920;2.920;2.920;
56;false;6101;;KC CAMAÇARI;02.290.277/0025-07;02.290.277/0025-07;1;49;142;A3136PL45;;;75 DDL;Jackson;14/11/2018 00:00;14/12/2018 09:13;14/09/2018 00:00;MANGUEIRA 24FT NI120-08MM;Applic Hot Melt Aplications;;MANGUEIRA;56;41;;1;0) Contratação do Frete por conta do Remetente (CIF);Camaçari;BBM KC CAMAÇARI;;;PV00044;5.280;0;0;0;1;0;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;1;0;Liberado;3475-2171 / (11) 3475-2113;Venda de produção do estabelecimento;Venda de produção do estabelecimento;;Outras;BA;UNIDADE;0;0;0;0;;0;0;0;0;5.280;5.280;5.280;
55;false;6101;;ACTIVE SENADOR CANEDO;22.010.816/0001-39;22.010.816/0001-39;1;48;134;A810PL32;;;30 DDL;CLAUDIO DIAS;13/11/2018 00:00;13/12/2018 14:50;10/09/2018 00:00;MODULO COMPLETO UM25-ALUMINIO;Applic Hot Melt Aplications;;MÓDULO UM;55;40;;1;0) Contratação do Frete por conta do Remetente (CIF);Senador Canedo;;Código de Rastreio: DY519096772BR;4505456679;PV00043;1.947,50;0;10;0;10;0;ACTIVE INDUSTRIA DE COSMETICOS S.A.;;0;0;Atendido totalmente;3878-8448 / (62) 3878-8175;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Produto acabado;GO;PEÇA;0;0;0;0;;0;0;0;0;19.475;19.475;19.475;FRANCO
54;false;6101;;CCM;12.288.046/0001-37;12.288.046/0001-37;1;47;151;A199PL32;;;;Erica Miranda;13/11/2018 00:00;16/11/2018 13:37;14/09/2018 00:00;KIT REPARO UM 22/25/50;Applic Hot Melt Aplications;;MÓDULO UM;54;39;;1;0) Contratação do Frete por conta do Remetente (CIF);Uberaba;;"Código Rastreio: SB168286746BR
";;PV00042;445;0;8;0;8;0;CCM INDUSTRIA E COMERCIO DE PRODUTOS DESCARTAVEIS S.A.;;0;0;Atendido totalmente;55 (34) 3326--5800;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Produto industrializado;MG;PEÇA;0;;0;0;;0;0;;0;3.560;3.560;3.560;FRANCO
53;true;5101;;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;02.290.277/0019-50;02.290.277/0019-50;1;45;124;A175PL45;;1067905;75 DDL;Camila;13/11/2018 00:00;13/12/2018 11:01;02/08/2018 00:00;CONJUNTO ORING E CONEXÃO VÁLVULA UA MACHO;Applic Hot Melt Aplications;;STANDARD PARTS;53;38;;1;0) Contratação do Frete por conta do Remetente (CIF);Suzano;;;4503462622;PV00041;23,47;0;0;0;5;0;KIMBERLY -CLARK BRASIL INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE LTDA;;5;0;Liberado;55 (11) 3117--5555;Venda de produção do estabelecimento;Venda de produção do estabelecimento;SEPARAÇÃO;Produto acabado;SP;PEÇA;0;0;0;0;;0;0;0;0;117,35;117,35;117,35;FELIPE AMANCIO
